EngineCoolantTemperature;EngineLoad;RPM;IntakeManifoldPressure;MassAirFlow;IntakeAirTemperature;Speed;ShortTermFuelTrimBank1;ThrottlePosition;TimingAdvance
87;77,6;2443;42;12,06;31;66;0;28,2;0,667
87;95,7;2181;62;31,78;31;66;0,047;37,3;0,671
87;42;2165;19;13,46;31;61;-0,039;30,6;0,722
87;18;1752;21;4,75;32;46;0;22,4;0,635
87;33,3;1465;52;7,41;31;47;-0,008;25,9;0,737
86;86,7;1631;63;21,85;31;54;-0,023;34,5;0,655
86;85,5;1875;58;22,59;31;58;-0,016;32,5;0,663
86;51,8;1944;19;7,48;31;43;0;25,1;0,678
86;20;1144;31;3,68;32;16;0;18,8;0,604
86;37,6;924;66;8,63;32;24;0,039;29;0,631
86;76,9;2294;51;26,88;31;37;-0,047;35,7;0,682
86;21,2;1924;76;23,46;31;41;0,062;36,1;0,773
87;20,4;1987;65;9,63;31;42;0,023;29,8;0,729
87;48,6;2122;27;8,01;31;21;0,055;25,9;0,69
88;30,2;813;78;3,37;31;26;-0,016;19,2;0,604
88;97,6;2549;20;38,1;31;40;-0,047;38,8;0,667
88;83,1;2117;20;25,87;31;48;-0,016;35,3;0,675
89;20,4;2220;19;6,77;31;33;0;25,1;0,631
89;18;1528;25;3,75;32;20;0,031;21,6;0,624
89;42,7;780;36;4,48;33;11;-0,008;20,8;0,529
89;33,3;812;66;5,33;32;13;-0,023;23,9;0,561
90;84,3;1228;20;15,57;31;18;-0,062;32,5;0,6
90;15,7;1216;39;3,59;32;5;-0,078;18;0,62
90;42,7;760;33;4,56;33;10;0,031;21,2;0,525
90;18,4;949;27;1,99;33;15;0,016;17,3;0,573
91;16,9;1295;20;3,4;33;12;0,07;20,4;0,627
91;25,5;907;47;3,67;32;13;0,047;19,6;0,678
91;46,7;1229;19;8,58;32;18;0,039;27,5;0,651
91;18,4;1395;19;3,64;32;14;0,133;20,4;0,631
91;19,6;1037;42;2,89;32;12;-0,016;18,8;0,561
91;29;901;34;3,94;33;4;0;19,2;0,675
92;43,9;766;28;4,58;33;4;0,039;21,6;0,49
92;38,4;793;34;4,17;33;2;0;20,4;0,553
92;39,6;800;33;4,41;33;0;-0,023;20,4;0,529
85;81,6;975;66;11,7;36;15;-0,039;30,6;0,561
85;100;1205;88;17,83;36;20;0,07;36,1;0,604
83;100;1934;77;31,22;36;33;0,023;38;0,604
82;97,6;3021;52;44,91;36;39;-0,016;39,6;0,667
81;74,9;2001;70;22,2;36;46;0,008;34,5;0,675
81;90,2;2368;68;31,06;36;54;0,008;36,5;0,675
81;54,9;1885;53;16,93;36;59;0,008;32,2;0,733
82;62,4;2031;61;18,74;36;65;-0,008;32,9;0,682
83;78,8;2202;63;25,66;36;69;-0,102;34,9;0,678
83;76,5;2306;28;25,71;35;70;-0,039;34,9;0,682
82;19,2;2250;39;6,46;36;63;0;25,1;0,651
81;47,1;2096;64;14,53;35;64;0,062;32,2;0,714
81;90,2;2169;19;29,6;35;68;0,008;36,5;0,663
82;58,4;1854;60;16,83;35;72;0,055;32,5;0,694
82;72,9;2018;19;21,89;35;77;-0,07;34,1;0,675
83;54,1;2115;48;17,26;35;78;0,031;32,2;0,682
82;58,4;2097;20;18,44;35;71;-0,047;32,5;0,694
82;18;1835;36;4,78;36;42;0,031;22,7;0,635
81;38;791;43;4,24;36;19;-0,039;20,4;0,584
81;73,7;1852;67;21,75;35;33;0;34,1;0,671
82;33,7;2827;67;9,94;35;39;-0,031;25,1;0,675
82;84,7;2088;65;26,18;35;49;-0,008;35,3;0,667
83;86,7;2536;70;34;35;59;-0,086;37,3;0,675
83;87,1;2983;20;10,92;35;55;0;29;0,675
82;19,2;2536;19;7,27;35;35;0;25,9;0,639
82;85,9;1754;76;25,88;35;41;0;36,5;0,675
82;92,5;2072;85;29,2;35;46;0,008;36,5;0,659
83;100;2326;83;38,52;34;51;0,008;40;0,624
83;100;2533;26;41,23;34;51;0,008;40;0,647
83;18,4;2212;37;5,81;35;24;0,078;23,1;0,635
83;56,5;1906;61;14,91;34;32;0,062;32,2;0,675
83;79,6;2997;53;35,73;34;43;0,031;37,3;0,678
83;59,6;2225;51;20,68;34;53;-0,016;33,3;0,698
83;61,2;2699;19;22,82;34;56;-0,102;34,1;0,706
83;19,2;1702;34;4,25;35;37;-0,047;0;0,631
83;60;1852;33;16,7;34;39;0,008;32,2;0,651
83;20;1808;36;5,28;35;25;0,031;22,7;0,757
83;43,5;783;44;4,77;35;0;0,035;22,4;0,608
83;52,5;787;47;5,61;35;0;0,039;23,9;0,537
83;50,2;810;47;5,67;35;0;-0,008;23,5;0,525
83;48,2;809;43;5,29;35;0;0,047;23,1;0,533
83;74,1;977;60;10,28;35;6;0,031;29,4;0,624
83;82,4;880;60;9,43;35;16;-0,039;28,6;0,655
83;19,2;969;76;4,64;35;23;-0,039;23,1;0,537
83;100;1263;85;22,52;34;34;0,031;40,4;0,525
83;100;1847;79;29,2;34;47;0,008;37,6;0,608
82;97,6;2459;21;35,22;34;56;-0,094;37,6;0,659
82;60,4;1884;20;18,43;34;57;0,008;32,9;0,686
83;19,2;1873;19;5,46;35;52;0;23,5;0,627
83;53,7;814;38;5,61;35;41;-0,016;23,1;0,635
83;65,5;1244;69;12,8;34;45;0,039;32,2;0,616
83;86,3;2306;58;27,37;34;50;0,023;35,7;0,675
83;19,6;2405;21;6,96;34;41;0;25,5;0,647
82;18,4;1406;37;3,67;35;24;0,109;18,8;0,753
82;43,5;792;43;4,84;35;0;-0,062;22;0,573
83;48,6;799;44;5,62;35;2;0,023;23,9;0,565
83;48,6;804;44;5,43;35;5;0,023;23,5;0,514
83;45,1;801;45;5,1;35;7;-0,023;22,7;0,565
84;67,8;876;73;7,5;35;17;-0,07;26,7;0,608
83;93,7;1703;21;23,84;35;29;-0,008;35,7;0,624
83;67,5;1526;50;14,86;35;35;0;31,4;0,663
83;59,2;1187;19;15,49;35;34;-0,031;31,8;0,686
83;22,4;849;50;4,78;35;15;-0,016;22,4;0,682
82;84,3;1458;73;18,71;35;29;0;33,3;0,592
83;88,2;2667;69;35,94;34;41;-0,086;37,6;0,678
83;89;3578;66;48,26;34;44;0,023;39,6;0,655
83;83,9;2218;70;28,52;34;48;-0,016;36,1;0,675
84;73,7;2439;61;26,66;34;50;-0,023;35,3;0,678
84;18;2596;19;9,95;34;53;0,031;29,8;0,667
83;43,9;2620;20;18,48;34;53;0;32,5;0,741
83;35,7;2612;19;13,78;35;51;0;31;0,765
83;19,6;2434;44;6,99;35;34;0,031;25,9;0,639
83;43,5;800;42;4,73;35;31;-0,023;21,6;0,592
84;18;1452;39;3,84;35;12;0,133;20,4;0,749
84;45,5;768;43;5,07;35;2;0,047;22,4;0,553
84;61,6;1679;53;15,91;35;10;-0,008;31,8;0,557
84;63,1;2055;51;18,59;35;12;0,031;32,9;0,682
84;61,2;1056;51;11,06;35;16;0,039;29,4;0,588
83;60,8;1352;58;11,06;35;17;0,008;25,9;0,62
83;71;1417;47;14,55;35;20;-0,07;31,4;0,659
83;70,6;1864;60;20,2;35;33;-0,008;33,7;0,675
83;19,6;2427;62;7,01;35;40;-0,031;25,1;0,624
83;85,5;2067;67;26,05;35;48;-0,008;35,3;0,667
83;84,7;2442;39;31,02;35;48;0,039;31;0,6925
84;23,5;1583;40;3,64;35;47;0,078;21,6;0,718
84;39,2;1541;52;8,37;35;48;0,062;25,9;0,714
84;69;1632;26;16,52;35;54;0,039;32,2;0,675
84;59,2;1766;49;17,35;35;56;-0,039;32,2;0,686
84;18;1870;20;5,37;35;50;0;23,1;0,753
83;18,4;1568;35;4,27;35;31;0,039;21,6;0,627
83;43,1;820;43;4,94;35;28;0,039;21,6;0,576
83;69,8;1442;66;14,88;35;35;0,039;31,8;0,663
83;82,4;1856;65;23,32;35;45;-0,008;34,9;0,663
83;76,9;2381;43;26,6;35;52;-0,023;35,3;0,682
83;19,2;1787;22;4,99;35;47;0;22,7;0,749
83;18,4;1492;57;3,98;35;43;0;21,6;0,62
83;80,4;1505;64;17,86;35;49;-0,031;32,9;0,647
83;75,7;1691;20;18,25;35;52;-0,031;32,5;0,667
83;45,5;1734;57;11,61;35;53;-0,031;29,8;0,725
83;68,2;1809;65;17,95;35;57;0;32,5;0,675
83;80;1932;54;20,75;35;61;-0,016;33,7;0,667
83;18,4;2032;20;6,55;35;58;0,039;28,2;0,776
83;19,6;1867;19;5,37;35;49;0;23,1;0,631
83;47,8;1618;34;10,63;35;48;0,047;29,4;0,725
83;18;1547;47;5,03;35;47;0,023;25,9;0,647
83;65,1;1609;55;15,55;35;51;0,023;31,8;0,663
83;64,3;1737;54;16,6;35;54;-0,078;32,2;0,682
83;57,6;1835;49;15,93;35;57;-0,07;31,8;0,686
83;18,8;1888;36;9,92;35;56;0,047;28,2;0,655
83;42,7;1857;49;11,82;35;56;0,016;29,8;0,718
83;60;1870;44;16,58;35;55;-0,062;31,8;0,686
83;51,4;1833;43;13,71;35;55;0,031;31;0,702
83;56,1;1845;47;15,1;35;56;-0,031;31,4;0,694
83;19,2;1822;33;5,1;35;51;0;23,1;0,659
83;45,1;1705;23;11,23;35;51;0;29,4;0,714
83;17,3;1641;35;4,44;35;47;0,039;23,9;0,631
83;50,2;1582;46;12,3;35;49;0,062;30,2;0,694
83;57,6;1660;35;14,14;35;50;0,031;31;0,686
83;55,3;1685;50;14,13;35;53;0,031;31;0,69
83;57,6;1795;46;15,09;35;53;0;31,4;0,69
83;20;1805;45;5,41;35;53;0;23,1;0,749
83;54,9;1793;18;14,39;35;55;0,055;31;0,694
83;18,8;1782;20;5,66;35;46;0,0195;24,7;0,631
83;51,4;750;52;5,76;35;43;-0,016;23,9;0,647
83;76,9;2207;64;25,52;35;51;-0,023;34,9;0,678
83;78,4;2590;56;31,11;35;59;-0,055;36,5;0,682
83;24,3;2853;21;8,27;35;42;0;26,7;0,631
83;91;1987;20;27,18;35;39;0,062;36,1;0,71
83;67,8;1884;72;23,28;35;43;0,031;34,5;0,694
84;92,2;2193;73;30,08;35;50;-0,016;36,5;0,663
84;92,5;2514;57;34,88;35;48;0,031;37,3;0,671
84;60,4;1595;21;7,58;35;43;0;22,7;0,627
84;42,7;837;33;4,37;36;28;-0,047;20,4;0,651
84;54,9;1394;21;11,59;35;29;0,023;29,8;0,62
84;52,5;1460;53;12,27;35;33;0,039;30,2;0,686
84;76,5;1743;63;19,93;35;42;-0,047;33,3;0,671
84;27,5;2117;31;6,57;35;44;-0,039;25,1;0,725
83;35,7;2240;36;11,88;35;48;0;29,8;0,741
83;61,2;1640;53;14,9;35;52;0,055;31,4;0,682
83;30,6;1752;19;13,47;35;50;0,023;31;0,745
83;60,4;1691;49;14,71;35;52;0,055;31,4;0,682
84;59,2;1765;55;15,52;35;54;-0,039;31,8;0,686
84;27,8;1783;22;4,79;35;45;0;23,1;0,722
84;41,2;911;34;4,88;36;25;0,031;21,6;0,49
84;39,2;785;40;4,43;36;18;0;20,4;0,561
84;60,8;1583;50;14,47;35;12;-0,031;31,4;0,553
84;28,6;1785;61;3,68;35;21;0,055;20,8;0,557
84;79,2;2046;51;24,44;35;30;0,016;34,9;0,675
83;53,7;1572;47;4,7;35;35;0,023;22;0,686
83;59,6;1812;52;16,36;34;44;0,031;31,8;0,686
84;60;2250;34;9,67;34;47;0,016;27,5;0,694
84;26,3;2347;19;7,24;35;45;0;25,5;0,745
83;19,2;2228;23;6,41;35;43;0;25,1;0,635
83;32,9;2124;39;10,56;35;45;0;29;0,749
83;31,8;1526;19;5,25;35;44;0,102;21,2;0,702
83;18;1450;29;3,83;35;39;0,117;21,2;0,635
83;38,8;768;38;4,3;36;36;-0,031;20,4;0,576
83;43,9;789;37;4,78;36;37;0,039;22;0,576
84;43,5;1911;37;8,13;35;41;-0,016;28,2;0,71
83;56,9;2048;57;17,41;34;44;-0,078;32,5;0,694
83;74,1;2218;21;24,26;34;43;0;34,5;0,682
83;36,9;809;58;4,91;35;31;-0,008;22,4;0,675
83;80;1669;69;20,04;34;41;-0,008;33,7;0,659
83;29;1643;55;15,96;34;43;0,031;31,8;0,757
84;15,7;1388;33;3,49;35;18;0,047;20,8;0,729
84;37,3;789;36;4,19;35;2;0,047;20,4;0,647
84;45,5;799;40;5,02;35;0;0,016;22,7;0,522
84;45,9;799;40;5;36;0;-0,031;22,7;0,573
84;47,1;805;43;5,21;36;0;0,016;23,1;0,573
84;49,8;801;43;5,41;36;0;0,023;23,1;0,549
84;48,2;802;45;5,35;36;0;0,039;23,1;0,553
84;46,7;793;41;5,44;36;0;-0,016;23,1;0,561
84;48,2;801;46;5,18;36;0;0,039;23,1;0,557
84;49,8;801;46;5,52;36;0;-0,008;23,5;0,541
84;51,4;780;46;5,64;35;2;-0,008;23,9;0,529
84;81,2;1022;51;11,26;35;14;-0,078;29,8;0,557
84;27,8;2176;45;5,88;35;13;0,086;22,7;0,725
83;86,7;1058;54;11,32;35;18;-0,008;30,6;0,62
83;70,6;1656;62;17,61;35;28;-0,078;32,5;0,671
83;71,4;2530;53;27,38;35;34;-0,016;35,3;0,694
83;78;1711;66;21,4;35;40;-0,047;34,1;0,671
83;77,3;2100;62;24,36;35;48;-0,016;34,9;0,675
83;64,7;1994;63;18,73;35;50;-0,039;31,8;0,651
84;85,1;1688;60;20,13;35;52;-0,008;33,7;0,659
84;76,1;1774;61;19,64;35;56;-0,008;33,3;0,667
84;74,1;1905;44;20,88;35;57;-0,047;33,7;0,671
84;60,8;1576;50;13,54;35;57;0,031;31;0,682
84;67,5;1530;68;15,2;35;54;-0,031;31,4;0,675
84;85,5;1444;69;17,93;35;51;0,031;32,9;0,627
84;83,5;1383;64;16,87;35;52;-0,047;32,5;0,62
84;48,6;1450;65;12,39;35;53;0,031;30,2;0,71
84;70,6;1476;50;15,16;35;54;-0,016;31,8;0,647
84;42;1447;21;5,21;35;50;0,047;24,3;0,733
84;19,6;1350;60;6,8;35;49;0,055;26,7;0,733
84;74,5;1385;61;15,18;35;53;-0,008;31,8;0,639
83;72,9;1473;27;15,78;35;55;-0,047;31,8;0,651
83;96,1;1509;78;21,4;35;59;0,039;34,9;0,604
83;92,9;1691;74;23,33;35;67;-0,031;35,3;0,624
83;94,9;1907;70;26,5;35;74;0,023;36,1;0,643
83;86,7;2065;42;25,58;35;73;-0,07;34,5;0,667
83;23,5;1952;30;5,7;35;60;0;23,9;0,745
83;40,4;901;42;5,24;36;36;0,062;22;0,51
83;43,1;811;40;4,94;36;36;-0,023;22,4;0,549
84;61,2;1037;57;9,34;36;43;0,031;29;0,627
84;58;2209;28;18,41;35;45;-0,055;32,5;0,694
83;48,2;2309;29;16,55;35;48;0,023;31,8;0,729
83;19,2;2304;20;6,46;35;44;-0,016;27,5;0,635
83;18,8;2083;40;5,81;35;43;0,016;23,9;0,635
83;21,6;2112;20;10,65;35;41;0,047;30,2;0,769
83;26,7;956;41;4,69;36;23;0,117;23,1;0,71
83;46,3;885;44;5,01;36;22;-0,008;23,1;0,561
84;45,9;814;42;5,37;37;16;0,047;23,1;0,545
84;47,1;779;44;5,19;37;0;-0,008;23,1;0,573
84;50,2;806;47;5,45;36;0;0,039;23,5;0,545
84;58;1681;54;14,48;36;5;-0,016;31,4;0,549
84;69,4;1526;54;15,87;35;12;-0,133;31,8;0,569
83;82,4;1305;79;16,99;35;28;0,016;33,7;0,616
83;97,3;2707;27;39,47;35;41;-0,07;38,8;0,667
83;67,5;2087;73;25,09;35;49;-0,039;35,7;0,675
83;87,5;2522;71;33,44;35;57;-0,023;36,9;0,675
84;87,5;2898;63;38,22;35;59;0,031;38;0,675
84;85,9;1986;72;25,79;35;61;-0,055;35,3;0,659
84;80,8;2030;65;24,38;35;61;-0,07;34,9;0,671
84;41,6;2026;55;8,77;35;58;0;26,3;0,639
84;74,9;2012;70;21,77;35;67;0,047;34,1;0,675
84;87,5;2299;56;30,07;35;71;0;36,5;0,675
84;87,1;1975;74;25,04;35;73;0,047;35,3;0,663
84;89,8;1992;62;24,81;35;73;0,016;35,3;0,659
84;75,7;1997;68;23,31;35;75;0,016;34,5;0,675
84;82,7;2065;20;25,18;35;74;0,016;35,3;0,671
84;20;1997;21;8,54;35;69;0,047;29;0,631
84;18;1822;19;4,93;35;64;0,047;22,7;0,631
84;17,3;1303;31;3,47;36;19;0,086;18,8;0,749
84;45,9;1055;71;11,27;35;25;0,039;30,6;0,635
84;30,2;2273;74;8,59;35;35;0,031;23,5;0,682
84;93,7;1901;68;27,02;35;47;0,016;36,5;0,643
84;82;2497;52;31;35;57;0,016;36,5;0,682
84;75,7;1977;65;22,33;35;67;0;34,1;0,671
84;76,9;2288;63;26,23;35;72;-0,062;35,3;0,682
84;74,5;2428;40;27;35;73;-0,008;35,3;0,69
84;18,8;2389;19;6,94;35;64;0,039;26,3;0,722
84;19,6;2196;22;6,35;35;55;0,016;24,7;0,635
84;36,9;830;33;4,25;36;8;0,031;20,4;0,573
84;50,2;820;62;10,27;35;15;0,031;29,4;0,502
84;76,9;1632;22;20,06;35;28;0,031;33,7;0,651
84;42;803;41;5,62;35;17;0,031;24,3;0,671
84;72,2;1295;73;16,5;35;29;0,039;32,2;0,62
84;85,1;2760;58;35,43;35;39;0;37,3;0,678
84;78,4;2039;38;24,06;35;47;-0,062;34,5;0,671
84;19,6;2278;20;6,55;35;36;0,031;25,1;0,675
84;32,5;904;43;3,79;35;36;0,008;19,6;0,498
84;56,5;1831;19;14,91;35;34;0,031;31;0,584
84;19,2;1542;40;4,13;36;22;0,047;20,8;0,627
84;46,3;804;44;4,97;36;2;0,047;22,7;0,549
84;46,3;796;44;5,23;36;0;-0,016;23,1;0,561
84;46,3;796;55;4,98;36;4;0,023;22,7;0,565
84;52,5;785;61;5,42;36;1;-0,016;23,5;0,616
85;80,4;1186;32;12,84;35;16;-0,086;30,6;0,573
84;22,4;1031;46;4,54;35;19;-0,016;21,6;0,722
84;51,8;800;39;5,51;36;25;0,047;23,5;0,525
84;45,5;2108;68;15,24;35;32;-0,031;31,4;0,706
83;83,9;2915;70;26,94;35;38;0,031;29,8;0,675
83;82,7;1948;69;24,21;35;44;-0,078;34,9;0,655
83;84,3;2256;72;28,49;35;50;-0,094;36,1;0,675
83;87,8;2531;26;33,4;35;53;-0,023;37,3;0,678
83;69,4;1790;69;18,92;35;56;0,023;34,5;0,675
84;93,3;1924;83;28,69;35;62;0,008;37,3;0,651
84;100;2084;86;34,12;35;64;0,008;39,6;0,608
84;100;2164;80;34,62;34;67;0,008;39,2;0,631
84;91,8;2269;72;31,23;34;70;-0,008;36,9;0,667
84;17,3;1588;37;12,51;35;69;0,031;29,4;0,62
85;18;1885;20;5,07;35;65;0;22,7;0,769
84;19,2;1743;36;4,65;35;53;0,031;23,1;0,627
84;43,5;800;40;4,67;36;39;-0,016;21,6;0,576
84;45,1;798;40;4,9;36;27;0,016;22;0,569
85;45,5;797;41;4,89;36;12;-0,047;22,7;0,58
85;52,2;780;43;5,41;36;0;-0,031;23,5;0,565
85;45,9;797;41;5,2;36;0;0,016;22,7;0,573
85;45,9;799;42;4,88;36;0;-0,031;22,7;0,576
85;47,1;801;42;5;36;0;0,008;22,7;0,561
85;46,3;799;42;5,1;36;0;0,016;22,7;0,573
85;46,3;797;41;5,21;36;0;0,016;22,7;0,584
85;45,9;803;42;5,05;36;0;-0,031;23,1;0,565
85;46,7;801;45;5,31;36;0;0,023;23,1;0,565
85;52,2;785;44;5,77;36;1;-0,023;23,9;0,533
85;58;796;48;6,35;36;0;0,023;25,1;0,482
84;53,7;805;52;5,99;36;1;0,023;24,7;0,525
84;56,5;794;50;6,33;36;0;-0,023;24,7;0,553
84;71,4;1228;67;13,38;35;18;-0,039;31;0,545
84;67,1;1843;81;20,51;35;32;-0,016;34,5;0,667
83;100;2967;60;45,89;35;40;0;40,4;0,659
83;66,7;1987;39;21,45;35;41;0,016;33,7;0,671
83;60;2033;21;17,97;35;39;-0,086;32,5;0,69
84;19,6;1784;46;5,16;36;19;0,016;22,7;0,627
84;45,9;824;43;5,23;36;5;-0,008;22,7;0,6
84;67,5;1285;71;10,71;36;16;-0,023;28,6;0,627
84;89;1694;71;22,71;35;33;-0,055;34,9;0,635
84;22,4;1753;67;18,42;36;39;0,031;32,9;0,765
84;80,4;2062;19;23,47;36;43;-0,094;34,1;0,667
84;26,3;2060;39;11,03;36;44;0,047;30,2;0,631
84;42;2242;39;13,92;36;49;0,008;31;0,729
84;26,3;1921;20;5,51;36;52;-0,008;25,5;0,6
84;19,2;1701;20;4,95;36;48;0;22,7;0,627
84;25,1;1614;19;4,17;36;46;0;22,4;0,663
84;18;1511;37;4,03;36;29;0;23,9;0,62
84;43,5;809;42;4,9;37;24;0,062;22,4;0,549
84;64,3;1203;90;12,53;36;32;0,039;30,6;0,604
84;83,1;1683;68;21,28;36;40;-0,062;34,1;0,631
84;96,1;2093;87;34,01;36;53;0,016;40;0,663
84;27,5;2193;52;6,12;36;56;0,031;24,3;0,557
84;64,7;1878;34;18,02;36;57;-0,031;32,5;0,678
84;54,1;1868;54;14,69;36;57;0,031;30,6;0,655
84;63,9;1575;58;14,66;36;58;0;31,4;0,678
84;69,4;1608;19;16,27;36;57;-0,039;32,2;0,671
84;18;1527;44;4,02;36;52;0,148;21,6;0,663
84;75,3;1292;64;13,51;36;54;0,062;31,8;0,671
84;80;1840;56;20,86;36;59;0,031;32,9;0,663
84;30,6;1966;48;7;36;56;0;23,5;0,678
84;57,6;1878;19;15,99;36;49;0,047;31,8;0,69
84;34,5;800;34;4,89;37;21;-0,023;22,7;0,671
84;42,7;797;39;4,57;38;20;-0,047;20,8;0,557
84;44,3;809;41;4,77;38;20;0,016;22;0,58
85;57,3;1035;61;10,4;37;24;0,031;28,6;0,639
85;76,1;2177;22;27,28;36;35;0,039;35,7;0,678
84;65,5;1808;67;17,97;36;43;-0,039;32,5;0,682
84;71,8;2242;46;19,9;36;48;-0,031;33,3;0,682
84;18,8;2334;44;6,59;36;47;-0,016;27,5;0,639
84;26,7;1914;22;5,01;36;45;0,086;22,4;0,592
84;51,4;1472;55;11,09;36;46;0,047;29,4;0,686
84;63,9;1560;55;15,03;36;50;-0,008;31,4;0,675
84;71,4;1706;54;18;36;53;-0,008;32,5;0,671
85;66,7;1810;36;17,28;36;54;0,016;32,2;0,678
85;43,9;1778;33;9,92;37;50;0;27,1;0,718
85;18,8;1651;20;4,66;37;45;0;22,7;0,733
84;46,7;913;34;4,69;38;38;0,031;20,8;0,627
85;48,2;914;52;7,27;37;40;0,047;27,8;0,635
85;70,6;2044;28;21,18;36;44;-0,031;33,7;0,675
84;51,8;1473;22;11,25;36;43;0,031;29,4;0,686
84;23,5;897;36;4,4;37;40;-0,016;22,4;0,635
84;42,7;784;67;4,46;37;41;0,023;20,8;0,576
84;79,2;2106;62;24,69;36;47;-0,047;34,9;0,671
84;76,1;2393;46;9,86;36;46;0,07;28,2;0,686
84;61,2;1528;51;13,23;36;45;0,023;30,6;0,675
84;62;1501;25;13,82;36;45;-0,047;31;0,675
85;18;1466;21;3,84;37;39;0,086;21,2;0,749
85;47,5;857;41;5,45;37;20;0,109;23,1;0,525
85;47,1;806;43;5,13;38;3;0,062;23,1;0,553
85;48,6;789;42;5,3;38;0;-0,008;23,1;0,549
85;48,2;801;41;5,28;38;0;0,039;23,1;0,569
86;50,2;796;59;5,49;38;3;-0,016;23,9;0,553
86;77,3;1176;21;12,44;37;13;0,031;30,6;0,482
86;82;1328;72;17,21;37;28;0,023;32,9;0,627
85;20,4;1595;44;12,06;37;29;-0,031;30,2;0,757
84;16,5;1363;34;3,52;37;22;0,008;20,8;0,741
84;42;770;74;4,53;38;24;0,039;21,6;0,612
85;88,6;1414;71;18,26;37;40;0,023;33,3;0,604
85;89,8;2220;20;29,79;37;51;-0,016;36,5;0,659
84;20,4;1617;32;4,09;37;38;-0,016;20,8;0,706
84;40;798;60;4,41;38;24;-0,031;20,4;0,616
84;80,4;1280;78;15,37;37;32;0,031;32,2;0,608
85;89;1632;77;21,16;37;36;0,031;34,5;0,698
85;93,7;2108;19;29,65;37;41;-0,062;36,9;0,651
85;19,2;2190;19;6,26;37;35;0;24,7;0,635
84;44,3;866;51;4,77;38;20;-0,008;20,8;0,635
84;84,3;1936;74;27,17;37;37;-0,062;0;0,651
84;26,7;1952;49;14,82;37;39;0,031;31,4;0,631
84;20;1546;39;3,68;38;20;-0,016;20,4;0,631
84;45,1;812;45;5,09;38;5;0,039;22,7;0,573
85;82;1624;66;20,67;37;19;0;34,1;0,584
85;100;1916;75;29,31;37;36;0,023;37,3;0,624
85;59,2;2254;51;18,69;37;39;-0,039;32,5;0,776
85;58,8;1965;48;17,22;37;39;-0,078;32,2;0,686
85;60;1934;19;17,19;37;34;-0,109;32,2;0,686
85;19,2;1193;42;3,97;38;8;0,078;20,4;0,624
85;46,3;803;32;5,44;38;1;0,055;23,5;0,545
85;49,8;963;64;7;38;5;-0,016;25,5;0,494
85;71;1210;46;11,82;37;13;0,039;30,6;0,537
85;78;1321;69;17,58;37;27;-0,023;33,3;0,6
85;87,5;2514;55;32,81;37;35;0;36,9;0,675
85;85,9;1809;75;22,97;37;44;0,023;34,5;0,651
85;90,6;2288;69;30,78;37;53;-0,094;36,9;0,663
85;89,8;2713;50;36,69;37;57;0,016;37,6;0,671
85;67,8;2283;52;20,03;37;65;0,023;33,3;0,675
85;41,6;1854;19;11,85;37;67;0,094;31;0,725
85;19,2;1622;35;3,56;38;37;0,07;20,4;0,631
85;43,5;795;38;4,71;38;19;0,031;22;0,588
85;72,9;1771;72;20,85;37;31;-0,008;33,7;0,671
85;21,6;1947;77;20,07;37;38;0,055;34,9;0,6
84;97,6;2012;68;29,96;37;50;0,016;37,3;0,635
84;67,1;1618;52;14,56;37;54;0,031;31,4;0,682
84;87,5;1851;99;24,31;37;61;0,055;36,5;0,604
85;100;2101;63;35,57;37;63;-0,047;64,3;0,6
85;0;1772;71;22,84;36;66;0,055;34,5;0,647
85;88,2;1809;19;23,02;36;65;-0,047;34,9;0,647
85;20;1366;38;3,42;37;52;0,086;19,2;0,631
85;45,1;793;40;4,82;38;29;0,039;22,4;0,549
85;44,7;795;93;5;37;29;-0,016;26,3;0,541
85;100;1623;88;27,49;36;44;-0,016;39,2;0,553
85;100;2320;83;37,93;36;55;-0,055;40;0,627
85;19,2;2010;65;15,79;36;54;0,047;33,3;0,6
85;83,5;1800;19;16,71;36;45;0;26,7;0,655
85;70,2;1468;24;15,05;36;39;-0,016;31,4;0,655
85;19,2;1255;39;3,41;37;23;0;19,6;0,725
85;62,4;1063;61;9,93;37;32;0,07;30,6;0,635
85;51;1705;49;16,3;36;45;-0,008;31,8;0,722
85;52,2;2392;20;18,59;36;56;-0,031;32,5;0,718
84;18,8;2744;19;7,77;36;49;0;26,3;0,714
84;19,6;1625;37;3,95;37;16;0,102;20,4;0,71
84;53,7;1464;20;13,98;36;12;0,07;31;0,651
84;34,9;799;57;4,06;37;11;-0,023;20;0,596
85;72,9;1153;78;17,86;36;29;0,008;34,5;0,616
85;100;2900;81;45,66;36;44;0;40,8;0,659
84;100;2332;87;39,18;35;55;0,008;40,8;0,624
85;100;2885;57;51,53;35;62;-0,062;44,7;0,624
85;19,2;2063;21;6,08;36;43;0;24,3;0,761
85;38;930;51;4,33;36;23;-0,039;20,4;0,478
85;66,3;2102;75;8,65;35;34;-0,031;27,8;0,686
86;100;3291;72;57,67;35;48;0,023;43,9;0,643
86;92,9;2527;86;36,66;35;61;0;38;0,671
86;100;3239;92;59,71;35;76;-0,008;47,1;0,631
86;20,8;3107;86;43,3;35;79;-0,016;38,4;0,647
86;100;2667;85;43,62;34;81;0,008;40,8;0,643
87;100;2732;71;43,73;34;85;0,008;40,4;0,639
